image_path,0,1,2,3,4,5,6,7,8,9
img_000944.jpg,0.0504,0.07,0.0592,0.1324,0.2684,0.1504,0.0664,0.0576,0.0496,0.0956
img_000945.jpg,0.036,0.0488,0.0612,0.1556,0.33,0.1528,0.0536,0.0472,0.0388,0.076
img_000946.jpg,0.0196,0.0712,0.0468,0.1564,0.3516,0.158,0.0564,0.0516,0.0316,0.0568
img_000947.jpg,0.066,0.0732,0.0608,0.1044,0.2964,0.1156,0.0428,0.0592,0.0616,0.12
img_000948.jpg,0.0732,0.0984,0.0552,0.098,0.2004,0.1068,0.0512,0.0812,0.0892,0.1464
img_000949.jpg,0.0696,0.0872,0.0548,0.0944,0.2628,0.1172,0.0504,0.0708,0.0708,0.122
img_000950.jpg,0.0344,0.064,0.0688,0.1448,0.3696,0.1304,0.0504,0.0476,0.028,0.062
img_000951.jpg,0.0684,0.0748,0.038,0.1104,0.2048,0.1484,0.0632,0.064,0.106,0.122
img_000952.jpg,0.0592,0.094,0.05,0.1028,0.2424,0.1204,0.0436,0.0772,0.08,0.1304
img_000953.jpg,0.0288,0.0544,0.0744,0.1656,0.3312,0.152,0.0544,0.052,0.028,0.0592
img_000954.jpg,0.0284,0.0644,0.076,0.152,0.3256,0.1568,0.0552,0.0476,0.0348,0.0592
img_000955.jpg,0.0292,0.0484,0.0792,0.1744,0.3112,0.1484,0.0656,0.0468,0.0356,0.0612
img_000956.jpg,0.036,0.0672,0.0424,0.1408,0.3272,0.1468,0.0432,0.0556,0.0652,0.0756
img_000957.jpg,0.072,0.0852,0.0656,0.1256,0.2116,0.1372,0.07,0.0652,0.0588,0.1088
img_000958.jpg,0.082,0.0836,0.0784,0.1432,0.1204,0.1536,0.0552,0.0744,0.0816,0.1276
img_000959.jpg,0.038,0.0608,0.0888,0.158,0.3072,0.1228,0.0608,0.0612,0.0348,0.0676
img_000960.jpg,0.0484,0.0628,0.0652,0.1228,0.3612,0.1204,0.0368,0.0536,0.0476,0.0812
img_000961.jpg,0.0552,0.0812,0.058,0.0996,0.228,0.1372,0.0504,0.0868,0.0964,0.1072
img_000962.jpg,0.0556,0.0744,0.0572,0.1148,0.282,0.1368,0.0568,0.0612,0.0564,0.1048
img_000963.jpg,0.0436,0.0872,0.0588,0.1148,0.18,0.1516,0.0688,0.0656,0.1196,0.11
img_000964.jpg,0.0264,0.0612,0.0548,0.156,0.2892,0.1684,0.0512,0.0472,0.0788,0.0668
img_000965.jpg,0.068,0.0896,0.0796,0.104,0.2164,0.1124,0.0708,0.0768,0.0612,0.1212
img_000966.jpg,0.0528,0.0724,0.0612,0.1348,0.2612,0.1644,0.0564,0.0548,0.0468,0.0952
img_000967.jpg,0.0312,0.0524,0.0772,0.1764,0.3192,0.1536,0.06,0.048,0.0288,0.0532
img_000968.jpg,0.0456,0.0708,0.0664,0.1332,0.3152,0.1284,0.0524,0.062,0.0452,0.0808
img_000969.jpg,0.0676,0.0808,0.0616,0.116,0.2064,0.1348,0.062,0.0672,0.0692,0.1344
img_000970.jpg,0.0524,0.0792,0.054,0.1308,0.2204,0.164,0.0684,0.0744,0.0608,0.0956
img_000971.jpg,0.0496,0.0656,0.0772,0.1492,0.2504,0.1376,0.0592,0.0612,0.054,0.096
img_000972.jpg,0.0612,0.0648,0.0456,0.1748,0.178,0.1036,0.038,0.1192,0.1028,0.112
img_000973.jpg,0.0444,0.078,0.054,0.1496,0.238,0.1464,0.072,0.0572,0.0564,0.104
img_000974.jpg,0.0384,0.0804,0.0676,0.1344,0.2464,0.1392,0.0756,0.07,0.0568,0.0912
img_000975.jpg,0.0432,0.062,0.0484,0.1368,0.2428,0.1884,0.0616,0.0552,0.0656,0.096
img_000976.jpg,0.0204,0.0512,0.0312,0.1036,0.3504,0.156,0.02,0.0476,0.1688,0.0508
img_000977.jpg,0.0232,0.0636,0.0272,0.1048,0.216,0.1628,0.0352,0.0848,0.1952,0.0872
img_000978.jpg,0.0524,0.0684,0.062,0.1228,0.3028,0.1316,0.054,0.0596,0.0504,0.096
img_000979.jpg,0.0508,0.0824,0.0588,0.1208,0.2952,0.1388,0.046,0.0636,0.0484,0.0952
img_000980.jpg,0.0468,0.076,0.0736,0.1472,0.2804,0.1236,0.0576,0.0624,0.05,0.0824
img_000981.jpg,0.0448,0.0844,0.056,0.1248,0.304,0.1328,0.0464,0.0732,0.0452,0.0884
img_000982.jpg,0.0644,0.0836,0.0516,0.1092,0.264,0.1288,0.0568,0.07,0.0596,0.112
img_000983.jpg,0.048,0.072,0.0676,0.1384,0.3092,0.1256,0.0524,0.0592,0.0412,0.0864
img_000984.jpg,0.0244,0.0628,0.0616,0.1676,0.3204,0.164,0.0584,0.0492,0.034,0.0576
img_000985.jpg,0.044,0.0676,0.072,0.1424,0.2876,0.1436,0.0564,0.0576,0.0464,0.0824
img_000986.jpg,0.0216,0.0508,0.0628,0.184,0.3416,0.1536,0.052,0.0484,0.0304,0.0548
img_000987.jpg,0.0196,0.0524,0.0316,0.1684,0.2404,0.1812,0.0872,0.0412,0.112,0.066
img_000988.jpg,0.0744,0.0852,0.0536,0.0968,0.2064,0.1444,0.0548,0.0756,0.0716,0.1372
img_000989.jpg,0.0372,0.0628,0.0596,0.1568,0.29,0.1696,0.064,0.0448,0.0408,0.0744
img_000990.jpg,0.0492,0.084,0.0736,0.1348,0.2612,0.1188,0.0544,0.0696,0.0556,0.0988
img_000991.jpg,0.0376,0.0628,0.0788,0.1504,0.324,0.1292,0.0504,0.0552,0.042,0.0696
img_000992.jpg,0.0444,0.088,0.0668,0.1312,0.2496,0.1572,0.0528,0.0676,0.0492,0.0932
img_000993.jpg,0.046,0.0696,0.0824,0.1344,0.3004,0.1224,0.0588,0.0584,0.0448,0.0828
img_000994.jpg,0.0556,0.0828,0.0592,0.1252,0.2136,0.1472,0.0624,0.0804,0.072,0.1016
img_000995.jpg,0.0552,0.0796,0.056,0.1356,0.2844,0.128,0.0452,0.0656,0.0556,0.0948
img_000996.jpg,0.0404,0.0688,0.0544,0.1396,0.2752,0.16,0.0656,0.0624,0.0516,0.082
img_000997.jpg,0.0432,0.072,0.0668,0.1328,0.262,0.1376,0.0732,0.0552,0.0636,0.0936
img_000998.jpg,0.0604,0.0768,0.0708,0.1288,0.2468,0.102,0.0456,0.0724,0.0752,0.1212
img_000999.jpg,0.0624,0.0956,0.0628,0.1036,0.28,0.1032,0.0412,0.0716,0.066,0.1136
img_001000.jpg,0.0572,0.0704,0.06,0.1216,0.222,0.1392,0.06,0.09,0.0676,0.112
img_001001.jpg,0.0724,0.0928,0.0588,0.0892,0.2304,0.126,0.052,0.0784,0.0744,0.1256
img_001002.jpg,0.0268,0.0628,0.0552,0.1712,0.2952,0.1464,0.0708,0.0464,0.0672,0.058
img_001003.jpg,0.0272,0.0456,0.0652,0.1672,0.4008,0.1296,0.0424,0.0468,0.0244,0.0508
img_001004.jpg,0.0404,0.0656,0.0772,0.1544,0.2684,0.1416,0.0624,0.0668,0.0468,0.0764
img_001005.jpg,0.0532,0.068,0.058,0.1012,0.3744,0.102,0.0412,0.0568,0.0488,0.0964
img_001006.jpg,0.03,0.056,0.072,0.1456,0.3708,0.1404,0.05,0.046,0.0324,0.0568
img_001007.jpg,0.0428,0.074,0.0584,0.1304,0.2976,0.1436,0.0568,0.0556,0.0524,0.0884
img_001008.jpg,0.0588,0.0756,0.0492,0.1324,0.2776,0.1348,0.0452,0.0656,0.0556,0.1052
img_001009.jpg,0.0572,0.0784,0.0624,0.126,0.2888,0.1348,0.0452,0.0588,0.0544,0.094
img_001010.jpg,0.0564,0.0836,0.0476,0.118,0.3108,0.126,0.0488,0.062,0.0516,0.0952
img_001011.jpg,0.04,0.0644,0.0408,0.1192,0.2952,0.1656,0.0444,0.058,0.0904,0.082
img_001012.jpg,0.0372,0.0616,0.056,0.128,0.3132,0.1264,0.0472,0.066,0.0988,0.0656
img_001013.jpg,0.0224,0.0444,0.0316,0.1204,0.218,0.1872,0.0292,0.0684,0.2224,0.056
img_001014.jpg,0.0448,0.0712,0.0592,0.1384,0.3084,0.138,0.0452,0.0512,0.054,0.0896
img_001015.jpg,0.034,0.062,0.0616,0.1588,0.3484,0.1428,0.0396,0.0528,0.0356,0.0644
img_001016.jpg,0.0492,0.08,0.0568,0.142,0.278,0.156,0.0412,0.0604,0.0488,0.0876
img_001017.jpg,0.05,0.0824,0.0572,0.12,0.2944,0.138,0.0592,0.0624,0.0484,0.088
img_001018.jpg,0.0664,0.0788,0.0488,0.1116,0.2008,0.13,0.0568,0.0908,0.0856,0.1304
img_001019.jpg,0.0272,0.064,0.07,0.1776,0.2996,0.166,0.0596,0.0468,0.0264,0.0628
img_001020.jpg,0.0408,0.0692,0.0668,0.136,0.3248,0.128,0.0548,0.0576,0.0432,0.0788
img_001021.jpg,0.0432,0.0636,0.0432,0.1152,0.2444,0.1752,0.0472,0.0664,0.1084,0.0932
img_001022.jpg,0.0316,0.0636,0.0748,0.1568,0.2776,0.1644,0.0692,0.054,0.0412,0.0668
img_001023.jpg,0.0476,0.0716,0.0548,0.124,0.3144,0.144,0.0448,0.0532,0.0536,0.092
img_001024.jpg,0.0528,0.08,0.0556,0.112,0.286,0.1256,0.0396,0.0736,0.0704,0.1044
img_001025.jpg,0.0116,0.0268,0.034,0.132,0.2456,0.1576,0.0392,0.0368,0.2864,0.03
img_001026.jpg,0.034,0.058,0.0476,0.1424,0.4064,0.1304,0.0428,0.0468,0.0312,0.0604
img_001027.jpg,0.0504,0.0816,0.0736,0.1288,0.262,0.1244,0.064,0.0792,0.0504,0.0856
img_001028.jpg,0.0296,0.0788,0.052,0.1268,0.3396,0.1364,0.0368,0.0656,0.0732,0.0612
img_001029.jpg,0.028,0.0624,0.0524,0.1688,0.2696,0.1748,0.0648,0.0584,0.0564,0.0644
img_001030.jpg,0.0684,0.0924,0.0516,0.1072,0.1756,0.1272,0.0596,0.0748,0.1092,0.134
img_001031.jpg,0.0492,0.0776,0.0552,0.1224,0.2544,0.148,0.0516,0.0688,0.0652,0.1076
img_001032.jpg,0.0468,0.0828,0.0596,0.1204,0.2848,0.1384,0.0512,0.0728,0.048,0.0952
img_001033.jpg,0.0472,0.0804,0.0616,0.1304,0.2728,0.1268,0.0532,0.0724,0.0544,0.1008
img_001034.jpg,0.0396,0.0552,0.0724,0.1532,0.3336,0.1268,0.0484,0.0668,0.0376,0.0664
img_001035.jpg,0.0556,0.0736,0.066,0.1028,0.2524,0.1444,0.0608,0.0652,0.0704,0.1088
img_001036.jpg,0.0208,0.058,0.0728,0.1712,0.3692,0.142,0.054,0.0508,0.0216,0.0396
img_001037.jpg,0.0392,0.0596,0.0696,0.1916,0.2576,0.1776,0.0576,0.0512,0.0332,0.0628
img_001038.jpg,0.0772,0.0852,0.024,0.0808,0.1644,0.1476,0.0528,0.0844,0.144,0.1396
img_001039.jpg,0.0464,0.0788,0.048,0.114,0.1904,0.1532,0.0756,0.0648,0.122,0.1068
img_001040.jpg,0.0316,0.056,0.056,0.1596,0.22,0.1612,0.0772,0.062,0.0828,0.0936
img_001041.jpg,0.0188,0.0464,0.0496,0.1528,0.4096,0.1664,0.0464,0.0352,0.0268,0.048
img_001042.jpg,0.0256,0.036,0.046,0.1196,0.328,0.204,0.0404,0.0504,0.072,0.078
img_001043.jpg,0.048,0.0708,0.0476,0.1224,0.292,0.138,0.0532,0.0672,0.0684,0.0924
img_001044.jpg,0.0584,0.0616,0.0684,0.1052,0.3444,0.0892,0.0564,0.0628,0.0488,0.1048
img_001045.jpg,0.0492,0.0716,0.0648,0.1308,0.2744,0.1248,0.0628,0.0668,0.0532,0.1016
img_001046.jpg,0.0256,0.052,0.0784,0.1952,0.3044,0.1516,0.0556,0.0496,0.0332,0.0544
img_001047.jpg,0.022,0.06,0.0668,0.166,0.3556,0.1608,0.0492,0.0444,0.0248,0.0504
img_001048.jpg,0.0412,0.066,0.078,0.1692,0.2664,0.1392,0.0664,0.058,0.0416,0.074
img_001049.jpg,0.0384,0.0652,0.07,0.1484,0.2888,0.1508,0.0444,0.068,0.044,0.082
img_001050.jpg,0.0732,0.068,0.0456,0.114,0.206,0.1456,0.0668,0.0672,0.0928,0.1208
img_001051.jpg,0.046,0.0716,0.078,0.15,0.2492,0.1272,0.0628,0.0748,0.0536,0.0868
img_001052.jpg,0.054,0.0792,0.056,0.1196,0.2908,0.1244,0.0504,0.0768,0.0556,0.0932
img_001053.jpg,0.036,0.0536,0.0472,0.1396,0.3024,0.166,0.0412,0.0656,0.0784,0.07
img_001054.jpg,0.0652,0.0808,0.0688,0.1188,0.2404,0.1184,0.0672,0.0692,0.06,0.1112
img_001055.jpg,0.038,0.0732,0.0748,0.146,0.3016,0.1368,0.0636,0.058,0.0368,0.0712
img_001056.jpg,0.01,0.03,0.01,0.0816,0.1188,0.1852,0.0212,0.074,0.4256,0.0436
img_001057.jpg,0.0552,0.0696,0.0852,0.1264,0.2508,0.1212,0.06,0.0608,0.0608,0.11
img_001058.jpg,0.0376,0.0776,0.0712,0.1356,0.3048,0.142,0.0448,0.0572,0.05,0.0792
img_001059.jpg,0.0492,0.0704,0.0464,0.1176,0.2316,0.1484,0.0464,0.0688,0.092,0.1292
img_001060.jpg,0.0432,0.104,0.0632,0.1208,0.2676,0.1248,0.0428,0.0816,0.06,0.092
img_001061.jpg,0.0312,0.066,0.0696,0.1552,0.352,0.1428,0.0532,0.0572,0.0236,0.0492
img_001062.jpg,0.0456,0.0792,0.0764,0.1168,0.2544,0.1316,0.0708,0.072,0.0576,0.0956
img_001063.jpg,0.022,0.0452,0.0524,0.1376,0.3044,0.1592,0.0408,0.0452,0.1416,0.0516
img_001064.jpg,0.0532,0.0792,0.0604,0.1308,0.2864,0.1248,0.0544,0.06,0.0564,0.0944
img_001065.jpg,0.046,0.0744,0.0756,0.1336,0.2552,0.136,0.0676,0.0568,0.0544,0.1004
img_001066.jpg,0.0288,0.056,0.0772,0.1728,0.3416,0.1504,0.0444,0.0504,0.0288,0.0496
img_001067.jpg,0.046,0.0748,0.074,0.1108,0.3048,0.138,0.0496,0.0644,0.0484,0.0892
img_001068.jpg,0.0324,0.0628,0.0688,0.1608,0.36,0.1116,0.0412,0.064,0.0356,0.0628
img_001069.jpg,0.0464,0.0684,0.0376,0.1236,0.3168,0.1424,0.0356,0.0672,0.0584,0.1036
img_001070.jpg,0.0604,0.086,0.074,0.1104,0.236,0.126,0.0624,0.0716,0.0644,0.1088
img_001071.jpg,0.0288,0.0508,0.0584,0.1692,0.3432,0.1496,0.0556,0.0456,0.0356,0.0632
img_001072.jpg,0.0476,0.0768,0.0624,0.1176,0.2972,0.1224,0.0668,0.0684,0.054,0.0868
img_001073.jpg,0.0584,0.0804,0.076,0.128,0.2384,0.1184,0.0572,0.0664,0.0676,0.1092
img_001074.jpg,0.0212,0.0548,0.0512,0.1452,0.3628,0.164,0.0468,0.0456,0.0548,0.0536
img_001075.jpg,0.044,0.09,0.0624,0.138,0.268,0.1352,0.0676,0.058,0.05,0.0868
img_001076.jpg,0.0288,0.074,0.056,0.1484,0.3508,0.1472,0.0588,0.0472,0.0352,0.0536
img_001077.jpg,0.0372,0.078,0.0604,0.152,0.2888,0.14,0.0572,0.06,0.052,0.0744
img_001078.jpg,0.0156,0.0516,0.0388,0.1668,0.2448,0.2008,0.074,0.0464,0.098,0.0632
img_001079.jpg,0.056,0.0764,0.058,0.1176,0.254,0.1524,0.052,0.0732,0.0528,0.1076
img_001080.jpg,0.0224,0.0728,0.0452,0.1496,0.224,0.1716,0.0756,0.054,0.1008,0.084
img_001081.jpg,0.0276,0.0592,0.082,0.1584,0.3272,0.1536,0.0544,0.0564,0.0264,0.0548
img_001082.jpg,0.024,0.0548,0.0636,0.1448,0.3836,0.1404,0.0508,0.0484,0.0384,0.0512
img_001083.jpg,0.0592,0.0796,0.0708,0.1244,0.2556,0.1284,0.0516,0.0656,0.0604,0.1044
img_001084.jpg,0.072,0.0868,0.0632,0.1048,0.2136,0.1196,0.0636,0.0668,0.0744,0.1352
img_001085.jpg,0.0592,0.0888,0.0648,0.1272,0.216,0.1372,0.0632,0.0732,0.0652,0.1052
img_001086.jpg,0.052,0.0828,0.0668,0.126,0.2968,0.1184,0.0392,0.0832,0.046,0.0888
img_001087.jpg,0.0592,0.0596,0.0756,0.138,0.2552,0.14,0.064,0.0628,0.0472,0.0984
img_001088.jpg,0.0376,0.0848,0.0688,0.1484,0.2932,0.1128,0.0552,0.0764,0.044,0.0788
img_001089.jpg,0.0668,0.0828,0.0496,0.1024,0.2604,0.1196,0.046,0.0744,0.0756,0.1224
img_001090.jpg,0.0968,0.0828,0.034,0.0728,0.132,0.1136,0.0612,0.098,0.1544,0.1544
img_001091.jpg,0.0316,0.06,0.0548,0.1472,0.2636,0.1688,0.0744,0.056,0.07,0.0736
img_001092.jpg,0.0252,0.064,0.0712,0.1664,0.3344,0.1464,0.0656,0.0536,0.0228,0.0504
img_001093.jpg,0.0292,0.058,0.0652,0.17,0.3012,0.166,0.0604,0.0524,0.0344,0.0632
img_001094.jpg,0.0456,0.074,0.0672,0.1312,0.2772,0.1368,0.0636,0.0604,0.0472,0.0968
img_001095.jpg,0.0268,0.0612,0.0612,0.1612,0.2904,0.1704,0.0496,0.0548,0.0556,0.0688
img_001096.jpg,0.0616,0.0964,0.0492,0.0936,0.2896,0.118,0.0616,0.0724,0.0548,0.1028
img_001097.jpg,0.0712,0.0872,0.058,0.0924,0.154,0.1372,0.0684,0.0768,0.1076,0.1472
img_001098.jpg,0.0192,0.0484,0.0464,0.1524,0.3972,0.1724,0.0416,0.0356,0.0336,0.0532
img_001099.jpg,0.052,0.0776,0.0496,0.1108,0.3208,0.134,0.0512,0.0572,0.054,0.0928
img_001100.jpg,0.042,0.0596,0.0572,0.1596,0.3268,0.162,0.0408,0.0444,0.0388,0.0688
img_001101.jpg,0.034,0.0696,0.0632,0.1692,0.2936,0.1708,0.0464,0.05,0.0352,0.068
img_001102.jpg,0.0408,0.0648,0.082,0.1716,0.256,0.1332,0.0748,0.0608,0.0404,0.0756
img_001103.jpg,0.0528,0.0868,0.0752,0.1432,0.2496,0.112,0.0608,0.0844,0.0456,0.0896
img_001104.jpg,0.0228,0.0484,0.0648,0.1672,0.388,0.1576,0.0468,0.0372,0.0232,0.044
img_001105.jpg,0.066,0.0916,0.0524,0.1152,0.2368,0.1376,0.0488,0.0632,0.066,0.1224
img_001106.jpg,0.04,0.0768,0.0712,0.1348,0.3176,0.1268,0.054,0.0616,0.0424,0.0748
img_001107.jpg,0.0536,0.0824,0.0572,0.1216,0.2976,0.124,0.0508,0.0668,0.052,0.094
img_001108.jpg,0.0352,0.0652,0.0612,0.158,0.3452,0.136,0.0512,0.06,0.0336,0.0544
img_001109.jpg,0.0628,0.078,0.0532,0.106,0.278,0.1364,0.0596,0.0632,0.0616,0.1012
img_001110.jpg,0.0212,0.0456,0.0472,0.1604,0.3796,0.1596,0.0388,0.0432,0.0596,0.0448
img_001111.jpg,0.068,0.0948,0.0596,0.094,0.2668,0.096,0.0664,0.0776,0.06,0.1168
img_001112.jpg,0.0156,0.058,0.034,0.1676,0.1832,0.1904,0.078,0.056,0.1652,0.052
img_001113.jpg,0.0904,0.0776,0.0288,0.074,0.14,0.1216,0.0584,0.0848,0.1616,0.1628
img_001114.jpg,0.0236,0.0444,0.0528,0.1508,0.3972,0.1388,0.0444,0.048,0.0448,0.0552
img_001115.jpg,0.052,0.0732,0.0488,0.12,0.2708,0.1604,0.0464,0.0524,0.0652,0.1108
img_001116.jpg,0.06,0.0704,0.0608,0.1304,0.2776,0.1212,0.052,0.0656,0.0564,0.1056
img_001117.jpg,0.0324,0.0656,0.0784,0.1644,0.2872,0.1392,0.072,0.0584,0.0396,0.0628
img_001118.jpg,0.0564,0.076,0.0636,0.1316,0.2444,0.1408,0.0628,0.0692,0.0532,0.102
img_001119.jpg,0.0584,0.0636,0.0764,0.128,0.2676,0.1316,0.0576,0.0664,0.0512,0.0992
img_001120.jpg,0.07,0.1,0.048,0.0996,0.1924,0.1256,0.0568,0.0848,0.0892,0.1336
img_001121.jpg,0.0216,0.0516,0.0592,0.1624,0.386,0.1632,0.0476,0.0432,0.0252,0.04
img_001122.jpg,0.0384,0.0652,0.08,0.1596,0.266,0.1492,0.0708,0.06,0.0384,0.0724
img_001123.jpg,0.0752,0.0892,0.0668,0.1132,0.1648,0.1084,0.0652,0.0772,0.0848,0.1552
img_001124.jpg,0.0508,0.0708,0.0496,0.1512,0.2432,0.1192,0.0424,0.0876,0.0892,0.096
img_001125.jpg,0.0388,0.0648,0.0648,0.1492,0.324,0.1312,0.0648,0.0508,0.0384,0.0732
img_001126.jpg,0.0452,0.0644,0.0788,0.1448,0.2748,0.1436,0.058,0.0616,0.0424,0.0864
img_001127.jpg,0.0464,0.0788,0.04,0.142,0.2108,0.1736,0.0448,0.072,0.0756,0.116
img_001128.jpg,0.0404,0.078,0.0608,0.1204,0.234,0.1464,0.0448,0.084,0.1036,0.0876
img_001129.jpg,0.0256,0.066,0.0452,0.148,0.3468,0.148,0.0536,0.0564,0.0508,0.0596
img_001130.jpg,0.0308,0.0552,0.078,0.1692,0.3148,0.1512,0.0456,0.0592,0.0332,0.0628
img_001131.jpg,0.0752,0.086,0.0576,0.092,0.1828,0.1284,0.0644,0.0744,0.0896,0.1496
img_001132.jpg,0.012,0.0368,0.0308,0.1688,0.2636,0.1748,0.0768,0.0348,0.1248,0.0768
img_001133.jpg,0.0504,0.0868,0.054,0.1444,0.1792,0.154,0.0556,0.0772,0.0768,0.1216
img_001134.jpg,0.0332,0.0596,0.0572,0.1224,0.4092,0.1408,0.0496,0.04,0.0292,0.0588
img_001135.jpg,0.0396,0.068,0.076,0.138,0.3244,0.1288,0.052,0.052,0.0448,0.0764
img_001136.jpg,0.052,0.0804,0.0464,0.1052,0.33,0.1276,0.0512,0.0612,0.0536,0.0924
img_001137.jpg,0.0284,0.076,0.0324,0.1356,0.1712,0.1696,0.0796,0.066,0.1448,0.0964
img_001138.jpg,0.0488,0.0784,0.0332,0.1204,0.2492,0.1376,0.0596,0.0676,0.0856,0.1196
img_001139.jpg,0.0492,0.0748,0.0596,0.1404,0.2892,0.1468,0.0552,0.0588,0.044,0.082
img_001140.jpg,0.0476,0.0924,0.0512,0.1232,0.3104,0.1188,0.0528,0.0632,0.0528,0.0876
img_001141.jpg,0.0152,0.0516,0.0436,0.1252,0.392,0.134,0.0248,0.0412,0.1352,0.0372
img_001142.jpg,0.0292,0.0888,0.0428,0.1332,0.238,0.1764,0.0664,0.0668,0.08,0.0784
img_001143.jpg,0.0404,0.0696,0.0628,0.1492,0.2332,0.1608,0.0896,0.0484,0.052,0.094
img_001144.jpg,0.0776,0.0824,0.0708,0.0876,0.1756,0.114,0.0624,0.0684,0.108,0.1532
img_001145.jpg,0.0452,0.06,0.0568,0.1592,0.2412,0.1564,0.0716,0.054,0.066,0.0896
img_001146.jpg,0.08,0.0856,0.06,0.09,0.2324,0.0904,0.0652,0.082,0.0808,0.1336
img_001147.jpg,0.042,0.0736,0.0568,0.1388,0.358,0.112,0.0392,0.0712,0.04,0.0684
img_001148.jpg,0.0264,0.0796,0.0328,0.1364,0.1748,0.1464,0.0772,0.07,0.1512,0.1052
img_001149.jpg,0.0636,0.088,0.064,0.1168,0.1932,0.1288,0.06,0.074,0.0852,0.1264
img_001150.jpg,0.0344,0.0668,0.0744,0.1424,0.3164,0.138,0.068,0.052,0.0408,0.0668
img_001151.jpg,0.0692,0.0736,0.0536,0.0984,0.2672,0.1388,0.056,0.0676,0.0636,0.112
img_001152.jpg,0.072,0.0756,0.0716,0.1108,0.2492,0.114,0.058,0.0748,0.0616,0.1124
img_001153.jpg,0.0624,0.08,0.0712,0.1124,0.2228,0.1256,0.0716,0.0716,0.0636,0.1188
img_001154.jpg,0.0524,0.0824,0.07,0.138,0.236,0.1472,0.0592,0.0624,0.0528,0.0996
img_001155.jpg,0.0444,0.0792,0.0656,0.1304,0.3052,0.1276,0.0524,0.0664,0.044,0.0848
img_001156.jpg,0.0468,0.0632,0.0328,0.128,0.2012,0.1528,0.0436,0.0888,0.112,0.1308
img_001157.jpg,0.0628,0.0692,0.0452,0.1116,0.254,0.1376,0.0616,0.056,0.0828,0.1192
img_001158.jpg,0.0364,0.06,0.034,0.1,0.1352,0.1268,0.0388,0.0676,0.3304,0.0708
img_001159.jpg,0.0192,0.0492,0.0324,0.114,0.2008,0.192,0.0292,0.0512,0.252,0.06
img_001160.jpg,0.0496,0.0628,0.0632,0.148,0.2876,0.132,0.0592,0.0556,0.0512,0.0908
img_001161.jpg,0.0728,0.0828,0.052,0.1068,0.1876,0.13,0.0596,0.0812,0.0916,0.1356
img_001162.jpg,0.048,0.0896,0.0408,0.1196,0.292,0.1076,0.042,0.0816,0.0832,0.0956
img_001163.jpg,0.0536,0.082,0.0716,0.1248,0.2696,0.1076,0.0508,0.076,0.0604,0.1036
img_001164.jpg,0.062,0.0788,0.0792,0.1176,0.1952,0.1252,0.0696,0.0756,0.0736,0.1232
img_001165.jpg,0.066,0.0908,0.066,0.1,0.1812,0.1348,0.0716,0.0744,0.0848,0.1304
img_001166.jpg,0.052,0.0664,0.064,0.1432,0.2968,0.136,0.052,0.0544,0.0448,0.0904
img_001167.jpg,0.062,0.0768,0.054,0.1244,0.2632,0.1344,0.046,0.0716,0.062,0.1056
img_001168.jpg,0.0348,0.0532,0.076,0.156,0.3464,0.1464,0.056,0.0476,0.0272,0.0564
img_001169.jpg,0.078,0.0784,0.0624,0.1008,0.208,0.1288,0.0652,0.0724,0.074,0.132
img_001170.jpg,0.036,0.064,0.0644,0.1424,0.32,0.1592,0.0592,0.0452,0.0404,0.0692
img_001171.jpg,0.04,0.0672,0.0576,0.1296,0.374,0.1312,0.0448,0.0528,0.0388,0.064
img_001172.jpg,0.0124,0.0356,0.0184,0.0812,0.1672,0.1616,0.026,0.054,0.4008,0.0428
img_001173.jpg,0.0836,0.0752,0.072,0.1088,0.186,0.1204,0.062,0.0788,0.0772,0.136
img_001174.jpg,0.0612,0.0852,0.0612,0.138,0.212,0.1384,0.062,0.0588,0.0692,0.114
img_001175.jpg,0.0136,0.0384,0.0344,0.1372,0.2408,0.1876,0.0432,0.0456,0.2212,0.038
img_001176.jpg,0.0392,0.0612,0.0812,0.1624,0.2616,0.14,0.0648,0.0672,0.0484,0.074
img_001177.jpg,0.034,0.0592,0.0776,0.1692,0.3248,0.1388,0.0472,0.0564,0.0316,0.0612
img_001178.jpg,0.0516,0.074,0.066,0.1364,0.248,0.1364,0.0488,0.0748,0.0636,0.1004
img_001179.jpg,0.0504,0.0708,0.0672,0.158,0.2092,0.1424,0.0824,0.066,0.0628,0.0908
img_001180.jpg,0.0548,0.074,0.0652,0.1252,0.322,0.1088,0.0432,0.0744,0.044,0.0884
img_001181.jpg,0.0448,0.0764,0.0608,0.1256,0.2608,0.1364,0.052,0.0688,0.0844,0.09
img_001182.jpg,0.0404,0.0652,0.0472,0.1352,0.2996,0.1416,0.0588,0.0532,0.0652,0.0936
img_001183.jpg,0.0424,0.0768,0.0524,0.1356,0.3092,0.1452,0.0544,0.06,0.0452,0.0788
img_001184.jpg,0.018,0.0428,0.0468,0.1436,0.3944,0.1484,0.0432,0.0348,0.0808,0.0472
img_001185.jpg,0.064,0.0876,0.0804,0.1216,0.2136,0.1184,0.0676,0.074,0.0584,0.1144
img_001186.jpg,0.0436,0.0672,0.062,0.1288,0.234,0.1448,0.0516,0.0668,0.1044,0.0968
img_001187.jpg,0.0384,0.0596,0.046,0.1268,0.2704,0.1488,0.0308,0.068,0.12,0.0912
img_001188.jpg,0.0428,0.0708,0.0556,0.1384,0.2584,0.1468,0.0568,0.0608,0.0784,0.0912
